gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus
ENSG00000079385.21,ENSG00000079385,CEACAM1,chr19,protein_coding,1,0,0
ENSG00000124466.8,ENSG00000124466,LYPD3,chr19,protein_coding,1,0,0
ENSG00000073050.11,ENSG00000073050,XRCC1,chr19,protein_coding,1,0,0
ENSG00000124444.15,ENSG00000124444,ZNF576,chr19,protein_coding,1,0,0
ENSG00000105767.2,ENSG00000105767,CADM4,chr19,protein_coding,1,0,0
ENSG00000104859.14,ENSG00000104859,CLASRP,chr19,protein_coding,1,0,0
ENSG00000007255.10,ENSG00000007255,TRAPPC6A,chr19,protein_coding,1,0,0
ENSG00000117877.10,ENSG00000117877,CD3EAP,chr19,protein_coding,0,1,1
ENSG00000012061.15,ENSG00000012061,ERCC1,chr19,protein_coding,1,0,0
ENSG00000125744.11,ENSG00000125744,RTN2,chr19,protein_coding,1,0,0
ENSG00000177464.4,ENSG00000177464,GPR4,chr19,protein_coding,1,0,0
ENSG00000125746.15,ENSG00000125746,EML2,chr19,protein_coding,1,0,0
ENSG00000177051.5,ENSG00000177051,FBXO46,chr19,protein_coding,1,0,0
ENSG00000279407.1,ENSG00000279407,AC007191.4,chr19,TEC,1,0,0
ENSG00000125755.18,ENSG00000125755,SYMPK,chr19,protein_coding,1,0,0
ENSG00000204869.8,ENSG00000204869,IGFL4,chr19,protein_coding,1,0,0
ENSG00000130751.9,ENSG00000130751,NPAS1,chr19,protein_coding,1,0,0
ENSG00000118160.13,ENSG00000118160,SLC8A2,chr19,protein_coding,1,0,0
ENSG00000105499.13,ENSG00000105499,PLA2G4C,chr19,protein_coding,1,0,0
ENSG00000268001.1,ENSG00000268001,CARD8-AS1,chr19,antisense,0,1,0
ENSG00000105516.10,ENSG00000105516,DBP,chr19,protein_coding,1,0,0
ENSG00000087086.14,ENSG00000087086,FTL,chr19,protein_coding,1,0,0
ENSG00000126456.15,ENSG00000126456,IRF3,chr19,protein_coding,1,0,0
ENSG00000126457.21,ENSG00000126457,PRMT1,chr19,protein_coding,1,0,0
ENSG00000196961.12,ENSG00000196961,AP2A1,chr19,protein_coding,1,0,0
ENSG00000010361.13,ENSG00000010361,FUZ,chr19,protein_coding,1,0,0
ENSG00000104946.11,ENSG00000104946,TBC1D17,chr19,protein_coding,1,0,0
ENSG00000267890.1,ENSG00000267890,CTD-2126E3.4,chr19,lincRNA,1,0,0
ENSG00000131398.13,ENSG00000131398,KCNC3,chr19,protein_coding,1,0,0
ENSG00000213023.10,ENSG00000213023,SYT3,chr19,protein_coding,1,0,0
ENSG00000161681.15,ENSG00000161681,SHANK1,chr19,protein_coding,1,0,0
ENSG00000167755.13,ENSG00000167755,KLK6,chr19,protein_coding,1,0,0
ENSG00000186806.5,ENSG00000186806,VSIG10L,chr19,protein_coding,1,0,0
ENSG00000105379.9,ENSG00000105379,ETFB,chr19,protein_coding,1,0,0
ENSG00000105374.9,ENSG00000105374,NKG7,chr19,protein_coding,1,0,0
ENSG00000105509.10,ENSG00000105509,HAS1,chr19,protein_coding,1,0,0
ENSG00000167554.14,ENSG00000167554,ZNF610,chr19,protein_coding,1,0,0
ENSG00000198482.10,ENSG00000198482,ZNF808,chr19,protein_coding,1,0,0
ENSG00000167766.18,ENSG00000167766,ZNF83,chr19,protein_coding,1,0,0
ENSG00000269825.1,ENSG00000269825,CTD-3099C6.9,chr19,sense_intronic,1,0,0
ENSG00000213020.8,ENSG00000213020,ZNF611,chr19,protein_coding,1,0,0
ENSG00000269001.2,ENSG00000269001,CTD-2245F17.3,chr19,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000126583.10,ENSG00000126583,PRKCG,chr19,protein_coding,1,0,0
ENSG00000142408.3,ENSG00000142408,CACNG8,chr19,protein_coding,1,0,0
ENSG00000105619.13,ENSG00000105619,TFPT,chr19,protein_coding,1,0,0
ENSG00000170892.10,ENSG00000170892,TSEN34,chr19,protein_coding,1,0,0
ENSG00000160469.16,ENSG00000160469,BRSK1,chr19,protein_coding,1,0,0
ENSG00000108106.13,ENSG00000108106,UBE2S,chr19,protein_coding,1,0,0
ENSG00000187902.11,ENSG00000187902,SHISA7,chr19,protein_coding,1,0,0
ENSG00000063241.7,ENSG00000063241,ISOC2,chr19,protein_coding,1,0,0
ENSG00000197483.9,ENSG00000197483,ZNF628,chr19,protein_coding,1,0,0
ENSG00000179954.15,ENSG00000179954,SSC5D,chr19,protein_coding,1,0,0
ENSG00000179943.7,ENSG00000179943,FIZ1,chr19,protein_coding,1,0,0
ENSG00000171443.6,ENSG00000171443,ZNF524,chr19,protein_coding,1,0,0
ENSG00000261221.3,ENSG00000261221,ZNF865,chr19,protein_coding,1,0,0
ENSG00000198300.12,ENSG00000198300,PEG3,chr19,protein_coding,1,0,0
ENSG00000181894.14,ENSG00000181894,ZNF329,chr19,protein_coding,1,0,0
ENSG00000182318.5,ENSG00000182318,ZSCAN22,chr19,protein_coding,1,0,0
ENSG00000232098.3,ENSG00000232098,CTD-2619J13.14,chr19,lincRNA,1,0,0
ENSG00000130726.11,ENSG00000130726,TRIM28,chr19,protein_coding,1,0,0
ENSG00000099326.8,ENSG00000099326,MZF1,chr19,protein_coding,1,0,0
ENSG00000088832.15,ENSG00000088832,FKBP1A,chr20,protein_coding,1,0,0
ENSG00000088833.17,ENSG00000088833,NSFL1C,chr20,protein_coding,1,0,0
ENSG00000101327.8,ENSG00000101327,PDYN,chr20,protein_coding,0,1,0
ENSG00000101220.17,ENSG00000101220,C20orf27,chr20,protein_coding,1,0,0
ENSG00000101222.12,ENSG00000101222,SPEF1,chr20,protein_coding,1,0,0
ENSG00000125817.7,ENSG00000125817,CENPB,chr20,protein_coding,1,0,0
ENSG00000101265.15,ENSG00000101265,RASSF2,chr20,protein_coding,1,0,0
ENSG00000132646.10,ENSG00000132646,PCNA,chr20,protein_coding,1,0,0
ENSG00000125885.13,ENSG00000125885,MCM8,chr20,protein_coding,1,0,0
ENSG00000125869.9,ENSG00000125869,LAMP5,chr20,protein_coding,1,0,0
ENSG00000227906.7,ENSG00000227906,SNAP25-AS1,chr20,antisense,1,0,0
ENSG00000132639.12,ENSG00000132639,SNAP25,chr20,protein_coding,1,1,0
ENSG00000132640.14,ENSG00000132640,BTBD3,chr20,protein_coding,1,0,0
ENSG00000125851.9,ENSG00000125851,PCSK2,chr20,protein_coding,1,0,0
ENSG00000125868.15,ENSG00000125868,DSTN,chr20,protein_coding,1,0,0
ENSG00000179935.9,ENSG00000179935,LINC00652,chr20,lincRNA,1,0,0
ENSG00000185052.11,ENSG00000185052,SLC24A3,chr20,protein_coding,1,0,0
ENSG00000188559.13,ENSG00000188559,RALGAPA2,chr20,protein_coding,1,0,0
ENSG00000101439.8,ENSG00000101439,CST3,chr20,protein_coding,1,0,0
ENSG00000101463.5,ENSG00000101463,SYNDIG1,chr20,protein_coding,0,1,0
ENSG00000197586.12,ENSG00000197586,ENTPD6,chr20,protein_coding,1,0,0
ENSG00000131055.4,ENSG00000131055,COX4I2,chr20,protein_coding,1,0,0
ENSG00000149599.15,ENSG00000149599,DUSP15,chr20,protein_coding,1,0,0
ENSG00000101350.7,ENSG00000101350,KIF3B,chr20,protein_coding,1,0,0
ENSG00000101391.20,ENSG00000101391,CDK5RAP1,chr20,protein_coding,1,0,0
ENSG00000101400.5,ENSG00000101400,SNTA1,chr20,protein_coding,1,0,0
ENSG00000101412.12,ENSG00000101412,E2F1,chr20,protein_coding,1,0,0
ENSG00000131061.13,ENSG00000131061,ZNF341,chr20,protein_coding,1,0,0
ENSG00000125970.11,ENSG00000125970,RALY,chr20,protein_coding,1,0,0
ENSG00000101464.10,ENSG00000101464,PIGU,chr20,protein_coding,1,0,0
ENSG00000131067.16,ENSG00000131067,GGT7,chr20,protein_coding,1,0,0
ENSG00000131069.19,ENSG00000131069,ACSS2,chr20,protein_coding,1,0,0
ENSG00000078814.15,ENSG00000078814,MYH7B,chr20,protein_coding,1,0,0
ENSG00000125965.8,ENSG00000125965,GDF5,chr20,protein_coding,1,0,0
ENSG00000088367.21,ENSG00000088367,EPB41L1,chr20,protein_coding,1,0,0
ENSG00000101079.20,ENSG00000101079,NDRG3,chr20,protein_coding,1,1,0
ENSG00000101353.14,ENSG00000101353,MROH8,chr20,protein_coding,1,0,0
ENSG00000132821.11,ENSG00000132821,VSTM2L,chr20,protein_coding,1,0,0
ENSG00000101438.3,ENSG00000101438,SLC32A1,chr20,protein_coding,1,0,0
ENSG00000196090.12,ENSG00000196090,PTPRT,chr20,protein_coding,1,0,0
ENSG00000124193.14,ENSG00000124193,SRSF6,chr20,protein_coding,0,1,0
ENSG00000101049.14,ENSG00000101049,SGK2,chr20,protein_coding,1,0,0
ENSG00000132824.13,ENSG00000132824,SERINC3,chr20,protein_coding,1,0,0
ENSG00000101098.12,ENSG00000101098,RIMS4,chr20,protein_coding,1,0,0
ENSG00000025772.7,ENSG00000025772,TOMM34,chr20,protein_coding,1,0,0
ENSG00000124134.8,ENSG00000124134,KCNS1,chr20,protein_coding,1,0,0
ENSG00000244274.7,ENSG00000244274,DBNDD2,chr20,protein_coding,1,0,0
ENSG00000124155.16,ENSG00000124155,PIGT,chr20,protein_coding,1,0,0
ENSG00000100982.11,ENSG00000100982,PCIF1,chr20,protein_coding,1,0,0
ENSG00000100985.7,ENSG00000100985,MMP9,chr20,protein_coding,1,0,0
ENSG00000196562.14,ENSG00000196562,SULF2,chr20,protein_coding,1,0,0
ENSG00000124198.8,ENSG00000124198,ARFGEF2,chr20,protein_coding,0,0,1
ENSG00000124207.16,ENSG00000124207,CSE1L,chr20,protein_coding,1,0,0
ENSG00000124212.5,ENSG00000124212,PTGIS,chr20,protein_coding,1,0,0
ENSG00000158470.5,ENSG00000158470,B4GALT5,chr20,protein_coding,1,0,0
ENSG00000197818.11,ENSG00000197818,SLC9A8,chr20,protein_coding,1,0,0
ENSG00000124171.8,ENSG00000124171,PARD6B,chr20,protein_coding,1,0,0
ENSG00000054793.13,ENSG00000054793,ATP9A,chr20,protein_coding,1,0,0
ENSG00000182463.15,ENSG00000182463,TSHZ2,chr20,protein_coding,1,0,0
ENSG00000231703.2,ENSG00000231703,RP4-669H2.1,chr20,antisense,1,0,0
ENSG00000064787.13,ENSG00000064787,BCAS1,chr20,protein_coding,1,0,0
ENSG00000101134.11,ENSG00000101134,DOK5,chr20,protein_coding,1,0,0
ENSG00000054803.3,ENSG00000054803,CBLN4,chr20,protein_coding,1,0,0
ENSG00000101144.12,ENSG00000101144,BMP7,chr20,protein_coding,1,0,0
ENSG00000124225.15,ENSG00000124225,PMEPA1,chr20,protein_coding,1,0,0
ENSG00000278709.1,ENSG00000278709,NKILA,chr20,antisense,1,0,0
ENSG00000101158.13,ENSG00000101158,NELFCD,chr20,protein_coding,1,0,0
ENSG00000124203.6,ENSG00000124203,ZNF831,chr20,protein_coding,1,1,0
ENSG00000087495.16,ENSG00000087495,PHACTR3,chr20,protein_coding,1,0,0
ENSG00000196074.12,ENSG00000196074,SYCP2,chr20,protein_coding,1,0,0
ENSG00000225106.1,ENSG00000225106,RP11-429E11.2,chr20,antisense,0,1,0
ENSG00000101180.15,ENSG00000101180,HRH3,chr20,protein_coding,1,0,0
ENSG00000130702.14,ENSG00000130702,LAMA5,chr20,protein_coding,1,0,0
ENSG00000060491.16,ENSG00000060491,OGFR,chr20,protein_coding,1,0,0
ENSG00000101190.12,ENSG00000101190,TCFL5,chr20,protein_coding,1,0,0
ENSG00000231133.6,ENSG00000231133,HAR1B,chr20,lincRNA,1,0,0
ENSG00000203900.2,ENSG00000203900,RP11-261N11.8,chr20,antisense,1,0,0
ENSG00000101210.10,ENSG00000101210,EEF1A2,chr20,protein_coding,1,0,0
ENSG00000268858.2,ENSG00000268858,RP4-591C20.9,chr20,antisense,1,0,0
ENSG00000196700.8,ENSG00000196700,ZNF512B,chr20,protein_coding,1,0,0
ENSG00000155307.17,ENSG00000155307,SAMSN1,chr21,protein_coding,0,0,1
ENSG00000229425.2,ENSG00000229425,AJ006998.2,chr21,lincRNA,1,0,0
ENSG00000232560.6,ENSG00000232560,LINC01549,chr21,lincRNA,1,0,0
ENSG00000154640.14,ENSG00000154640,BTG3,chr21,protein_coding,1,0,0
ENSG00000154642.10,ENSG00000154642,C21orf91,chr21,protein_coding,1,0,0
ENSG00000154727.10,ENSG00000154727,GABPA,chr21,protein_coding,1,0,0
ENSG00000154734.14,ENSG00000154734,ADAMTS1,chr21,protein_coding,1,0,0
ENSG00000198862.13,ENSG00000198862,LTN1,chr21,protein_coding,1,0,0
ENSG00000156253.6,ENSG00000156253,RWDD2B,chr21,protein_coding,1,0,0
ENSG00000166979.12,ENSG00000166979,EVA1C,chr21,protein_coding,1,0,0
ENSG00000205927.4,ENSG00000205927,OLIG2,chr21,protein_coding,1,0,0
ENSG00000184221.12,ENSG00000184221,OLIG1,chr21,protein_coding,1,0,0
ENSG00000159110.19,ENSG00000159110,IFNAR2,chr21,protein_coding,1,0,0
ENSG00000205758.11,ENSG00000205758,CRYZL1,chr21,protein_coding,0,0,1
ENSG00000159228.12,ENSG00000159228,CBR1,chr21,protein_coding,1,0,0
ENSG00000182670.13,ENSG00000182670,TTC3,chr21,protein_coding,1,0,0
ENSG00000157540.19,ENSG00000157540,DYRK1A,chr21,protein_coding,1,0,0
ENSG00000157542.9,ENSG00000157542,KCNJ6,chr21,protein_coding,1,0,0
ENSG00000183036.10,ENSG00000183036,PCP4,chr21,protein_coding,1,0,0
ENSG00000160179.18,ENSG00000160179,ABCG1,chr21,protein_coding,1,0,0
ENSG00000160191.17,ENSG00000160191,PDE9A,chr21,protein_coding,1,0,0
ENSG00000160208.12,ENSG00000160208,RRP1B,chr21,protein_coding,1,0,0
ENSG00000160209.18,ENSG00000160209,PDXK,chr21,protein_coding,1,0,0
ENSG00000215458.8,ENSG00000215458,AATBC,chr21,antisense,1,0,0
ENSG00000160216.18,ENSG00000160216,AGPAT3,chr21,protein_coding,1,0,0
ENSG00000141959.16,ENSG00000141959,PFKL,chr21,protein_coding,1,0,0
ENSG00000160255.17,ENSG00000160255,ITGB2,chr21,protein_coding,1,0,0
ENSG00000227039.6,ENSG00000227039,ITGB2-AS1,chr21,antisense,1,0,0
ENSG00000272825.1,ENSG00000272825,LL21NC02-1C16.2,chr21,antisense,1,0,0
ENSG00000160256.12,ENSG00000160256,FAM207A,chr21,protein_coding,1,0,0
ENSG00000233922.2,ENSG00000233922,AL133493.2,chr21,lincRNA,1,0,0
ENSG00000183570.16,ENSG00000183570,PCBP3,chr21,protein_coding,1,0,0
ENSG00000177663.13,ENSG00000177663,IL17RA,chr22,protein_coding,1,0,0
ENSG00000099954.18,ENSG00000099954,CECR2,chr22,protein_coding,1,0,0
ENSG00000229492.1,ENSG00000229492,AC004019.10,chr22,processed_pseudogene,1,0,0
ENSG00000099968.17,ENSG00000099968,BCL2L13,chr22,protein_coding,1,0,0
ENSG00000243156.7,ENSG00000243156,MICAL3,chr22,protein_coding,1,0,0
ENSG00000093010.12,ENSG00000093010,COMT,chr22,protein_coding,1,0,0
ENSG00000099899.14,ENSG00000099899,TRMT2A,chr22,protein_coding,1,0,0
ENSG00000040608.13,ENSG00000040608,RTN4R,chr22,protein_coding,1,0,0
ENSG00000099957.16,ENSG00000099957,P2RX6,chr22,protein_coding,1,0,0
ENSG00000100027.14,ENSG00000100027,YPEL1,chr22,protein_coding,0,1,0
ENSG00000099956.18,ENSG00000099956,SMARCB1,chr22,protein_coding,1,0,0
ENSG00000128271.21,ENSG00000128271,ADORA2A,chr22,protein_coding,1,0,0
ENSG00000224003.1,ENSG00000224003,YES1P1,chr22,processed_pseudogene,1,0,0
ENSG00000128203.6,ENSG00000128203,ASPHD2,chr22,protein_coding,1,0,1
ENSG00000100104.13,ENSG00000100104,SRRD,chr22,protein_coding,1,0,0
ENSG00000225783.6,ENSG00000225783,MIAT,chr22,lincRNA,1,0,0
ENSG00000223704.1,ENSG00000223704,LINC01422,chr22,lincRNA,1,0,0
ENSG00000100154.14,ENSG00000100154,TTC28,chr22,protein_coding,1,0,0
ENSG00000182944.17,ENSG00000182944,EWSR1,chr22,protein_coding,1,0,0
ENSG00000225465.8,ENSG00000225465,RFPL1S,chr22,antisense,1,0,0
ENSG00000100285.9,ENSG00000100285,NEFH,chr22,protein_coding,1,1,0
ENSG00000100330.15,ENSG00000100330,MTMR3,chr22,protein_coding,1,0,0
ENSG00000185133.13,ENSG00000185133,INPP5J,chr22,protein_coding,1,0,0
ENSG00000100105.17,ENSG00000100105,PATZ1,chr22,protein_coding,1,0,0
ENSG00000198089.14,ENSG00000198089,SFI1,chr22,protein_coding,1,0,0
ENSG00000100350.14,ENSG00000100350,FOXRED2,chr22,protein_coding,1,0,0
ENSG00000100362.12,ENSG00000100362,PVALB,chr22,protein_coding,1,0,0
ENSG00000128283.6,ENSG00000128283,CDC42EP1,chr22,protein_coding,1,0,0
ENSG00000100092.20,ENSG00000100092,SH3BP1,chr22,protein_coding,0,1,0
ENSG00000100116.16,ENSG00000100116,GCAT,chr22,protein_coding,1,0,0
ENSG00000100146.16,ENSG00000100146,SOX10,chr22,protein_coding,1,0,0
ENSG00000184381.18,ENSG00000184381,PLA2G6,chr22,protein_coding,1,0,0
ENSG00000198792.12,ENSG00000198792,TMEM184B,chr22,protein_coding,1,0,0
ENSG00000213923.10,ENSG00000213923,CSNK1E,chr22,protein_coding,1,0,0
ENSG00000100242.15,ENSG00000100242,SUN2,chr22,protein_coding,1,0,0
ENSG00000100324.13,ENSG00000100324,TAB1,chr22,protein_coding,1,0,0
ENSG00000100346.17,ENSG00000100346,CACNA1I,chr22,protein_coding,1,0,0
ENSG00000133477.16,ENSG00000133477,FAM83F,chr22,protein_coding,1,0,0
ENSG00000100359.20,ENSG00000100359,SGSM3,chr22,protein_coding,1,0,0
ENSG00000100395.14,ENSG00000100395,L3MBTL2,chr22,protein_coding,1,0,0
ENSG00000100403.11,ENSG00000100403,ZC3H7B,chr22,protein_coding,1,0,0
ENSG00000198911.11,ENSG00000198911,SREBF2,chr22,protein_coding,1,0,0
ENSG00000159307.18,ENSG00000159307,SCUBE1,chr22,protein_coding,1,0,0
ENSG00000100341.11,ENSG00000100341,PNPLA5,chr22,protein_coding,1,0,0
ENSG00000100344.10,ENSG00000100344,PNPLA3,chr22,protein_coding,1,0,0
ENSG00000138944.7,ENSG00000138944,KIAA1644,chr22,protein_coding,1,0,0
ENSG00000186654.20,ENSG00000186654,PRR5,chr22,protein_coding,1,0,0
ENSG00000230922.1,ENSG00000230922,RP4-753M9.1,chr22,sense_intronic,1,0,0
ENSG00000205632.3,ENSG00000205632,LINC01310,chr22,lincRNA,1,0,0
ENSG00000100427.15,ENSG00000100427,MLC1,chr22,protein_coding,1,0,0
ENSG00000188130.13,ENSG00000188130,MAPK12,chr22,protein_coding,1,0,0
ENSG00000185386.14,ENSG00000185386,MAPK11,chr22,protein_coding,1,0,0
ENSG00000008735.13,ENSG00000008735,MAPK8IP2,chr22,protein_coding,1,0,0
ENSG00000100299.17,ENSG00000100299,ARSA,chr22,protein_coding,1,0,0
ENSG00000251322.7,ENSG00000251322,SHANK3,chr22,protein_coding,1,0,0
ENSG00000101846.6,ENSG00000101846,STS,chrX,protein_coding,1,0,0
ENSG00000011201.11,ENSG00000011201,ANOS1,chrX,protein_coding,1,0,0
ENSG00000101849.15,ENSG00000101849,TBL1X,chrX,protein_coding,1,0,0
ENSG00000073464.11,ENSG00000073464,CLCN4,chrX,protein_coding,1,0,0
ENSG00000004961.14,ENSG00000004961,HCCS,chrX,protein_coding,1,0,0
ENSG00000101911.12,ENSG00000101911,PRPS2,chrX,protein_coding,1,0,0
ENSG00000046653.14,ENSG00000046653,GPM6B,chrX,protein_coding,1,0,0
ENSG00000101958.13,ENSG00000101958,GLRA2,chrX,protein_coding,1,0,0
ENSG00000181544.13,ENSG00000181544,FANCB,chrX,protein_coding,1,0,0
ENSG00000130150.11,ENSG00000130150,MOSPD2,chrX,protein_coding,1,1,0
ENSG00000182287.13,ENSG00000182287,AP1S2,chrX,protein_coding,1,0,0
ENSG00000188158.14,ENSG00000188158,NHS,chrX,protein_coding,1,0,0
ENSG00000131831.17,ENSG00000131831,RAI2,chrX,protein_coding,1,0,0
ENSG00000149970.14,ENSG00000149970,CNKSR2,chrX,protein_coding,1,0,0
ENSG00000165186.10,ENSG00000165186,PTCHD1,chrX,protein_coding,1,0,0
ENSG00000123130.16,ENSG00000123130,ACOT9,chrX,protein_coding,1,0,0
ENSG00000157625.15,ENSG00000157625,TAB3,chrX,protein_coding,1,0,0
ENSG00000223723.1,ENSG00000223723,BX842568.2,chrX,processed_pseudogene,1,0,0
ENSG00000130962.17,ENSG00000130962,PRRG1,chrX,protein_coding,1,0,0
ENSG00000165175.15,ENSG00000165175,MID1IP1,chrX,protein_coding,1,0,0
ENSG00000183337.16,ENSG00000183337,BCOR,chrX,protein_coding,1,0,0
ENSG00000182220.14,ENSG00000182220,ATP6AP2,chrX,protein_coding,1,0,0
ENSG00000183690.12,ENSG00000183690,EFHC2,chrX,protein_coding,0,1,0
ENSG00000102221.13,ENSG00000102221,JADE3,chrX,protein_coding,1,0,0
ENSG00000130988.12,ENSG00000130988,RGN,chrX,protein_coding,1,0,0
ENSG00000130985.16,ENSG00000130985,UBA1,chrX,protein_coding,1,0,0
ENSG00000068354.15,ENSG00000068354,TBC1D25,chrX,protein_coding,1,0,0
ENSG00000101945.16,ENSG00000101945,SUV39H1,chrX,protein_coding,1,0,0
ENSG00000126768.12,ENSG00000126768,TIMM17B,chrX,protein_coding,1,0,0
ENSG00000102103.15,ENSG00000102103,PQBP1,chrX,protein_coding,1,0,0
ENSG00000102096.9,ENSG00000102096,PIM2,chrX,protein_coding,1,0,0
ENSG00000102003.10,ENSG00000102003,SYP,chrX,protein_coding,1,0,0
ENSG00000101997.12,ENSG00000101997,CCDC22,chrX,protein_coding,1,0,0
ENSG00000273820.1,ENSG00000273820,USP27X,chrX,protein_coding,1,0,0
ENSG00000158352.15,ENSG00000158352,SHROOM4,chrX,protein_coding,1,0,0
ENSG00000196368.4,ENSG00000196368,NUDT11,chrX,protein_coding,1,0,0
ENSG00000126012.11,ENSG00000126012,KDM5C,chrX,protein_coding,1,0,0
ENSG00000158526.7,ENSG00000158526,TSR2,chrX,protein_coding,1,0,0
ENSG00000187601.4,ENSG00000187601,MAGEH1,chrX,protein_coding,1,0,0
ENSG00000102053.12,ENSG00000102053,ZC3H12B,chrX,protein_coding,1,0,0
ENSG00000001497.16,ENSG00000001497,LAS1L,chrX,protein_coding,1,0,0
ENSG00000184481.16,ENSG00000184481,FOXO4,chrX,protein_coding,1,0,0
ENSG00000184634.15,ENSG00000184634,MED12,chrX,protein_coding,1,0,0
ENSG00000196338.12,ENSG00000196338,NLGN3,chrX,protein_coding,1,0,0
ENSG00000169562.9,ENSG00000169562,GJB1,chrX,protein_coding,1,0,0
ENSG00000147130.14,ENSG00000147130,ZMYM3,chrX,protein_coding,1,0,0
ENSG00000147162.13,ENSG00000147162,OGT,chrX,protein_coding,1,0,0
ENSG00000242732.4,ENSG00000242732,RGAG4,chrX,protein_coding,1,0,0
ENSG00000067177.14,ENSG00000067177,PHKA1,chrX,protein_coding,1,0,0
ENSG00000147100.10,ENSG00000147100,SLC16A2,chrX,protein_coding,0,1,0
ENSG00000131263.12,ENSG00000131263,RLIM,chrX,protein_coding,1,0,0
ENSG00000050030.13,ENSG00000050030,KIAA2022,chrX,protein_coding,1,0,0
ENSG00000102383.13,ENSG00000102383,ZDHHC15,chrX,protein_coding,1,0,0
ENSG00000147180.16,ENSG00000147180,ZNF711,chrX,protein_coding,1,0,0
ENSG00000102271.13,ENSG00000102271,KLHL4,chrX,protein_coding,1,0,0
ENSG00000234161.1,ENSG00000234161,PABPC5-AS1,chrX,antisense,0,1,0
ENSG00000179083.6,ENSG00000179083,FAM133A,chrX,protein_coding,1,0,0
ENSG00000147202.17,ENSG00000147202,DIAPH2,chrX,protein_coding,1,0,0
ENSG00000102362.15,ENSG00000102362,SYTL4,chrX,protein_coding,1,0,0
ENSG00000188917.14,ENSG00000188917,TRMT2B,chrX,protein_coding,1,0,0
ENSG00000126950.7,ENSG00000126950,TMEM35A,chrX,protein_coding,1,0,0
ENSG00000102385.12,ENSG00000102385,DRP2,chrX,protein_coding,1,0,0
ENSG00000126945.8,ENSG00000126945,HNRNPH2,chrX,protein_coding,1,0,0
ENSG00000158301.18,ENSG00000158301,GPRASP2,chrX,protein_coding,1,0,0
ENSG00000172476.4,ENSG00000172476,RAB40A,chrX,protein_coding,1,0,0
ENSG00000172465.13,ENSG00000172465,TCEAL1,chrX,protein_coding,1,0,0
ENSG00000123560.13,ENSG00000123560,PLP1,chrX,protein_coding,1,0,0
ENSG00000157502.13,ENSG00000157502,MUM1L1,chrX,protein_coding,1,0,0
ENSG00000147231.13,ENSG00000147231,CXorf57,chrX,protein_coding,1,0,0
ENSG00000236064.1,ENSG00000236064,RP6-191P20.4,chrX,antisense,1,0,0
ENSG00000277883.1,ENSG00000277883,NLRP3P1,chrX,unprocessed_pseudogene,1,0,0
ENSG00000188153.12,ENSG00000188153,COL4A5,chrX,protein_coding,1,0,0
ENSG00000176076.7,ENSG00000176076,KCNE5,chrX,protein_coding,1,0,0
ENSG00000101938.14,ENSG00000101938,CHRDL1,chrX,protein_coding,0,1,0
ENSG00000147246.9,ENSG00000147246,HTR2C,chrX,protein_coding,1,0,0
ENSG00000123496.7,ENSG00000123496,IL13RA2,chrX,protein_coding,1,0,0
ENSG00000130224.14,ENSG00000130224,LRCH2,chrX,protein_coding,1,0,0
ENSG00000147251.15,ENSG00000147251,DOCK11,chrX,protein_coding,1,0,0
ENSG00000177485.6,ENSG00000177485,ZBTB33,chrX,protein_coding,1,0,0
ENSG00000005893.15,ENSG00000005893,LAMP2,chrX,protein_coding,1,0,0
ENSG00000125675.17,ENSG00000125675,GRIA3,chrX,protein_coding,1,0,0
ENSG00000225689.1,ENSG00000225689,RP1-30E17.2,chrX,lincRNA,1,0,0
ENSG00000234592.1,ENSG00000234592,RP11-41L14.1,chrX,processed_pseudogene,1,0,0
ENSG00000122126.15,ENSG00000122126,OCRL,chrX,protein_coding,1,0,0
ENSG00000134594.4,ENSG00000134594,RAB33A,chrX,protein_coding,1,0,0
ENSG00000102078.15,ENSG00000102078,SLC25A14,chrX,protein_coding,1,0,0
ENSG00000171004.17,ENSG00000171004,HS6ST2,chrX,protein_coding,1,0,0
ENSG00000268940.5,ENSG00000268940,CT45A1,chrX,protein_coding,1,0,0
ENSG00000198689.10,ENSG00000198689,SLC9A6,chrX,protein_coding,1,0,0
ENSG00000022267.16,ENSG00000022267,FHL1,chrX,protein_coding,1,1,0
ENSG00000156925.11,ENSG00000156925,ZIC3,chrX,protein_coding,1,0,0
ENSG00000129682.14,ENSG00000129682,FGF13,chrX,protein_coding,0,1,0
ENSG00000179542.15,ENSG00000179542,SLITRK4,chrX,protein_coding,1,0,0
ENSG00000010404.17,ENSG00000010404,IDS,chrX,protein_coding,1,0,0
ENSG00000241769.7,ENSG00000241769,LINC00893,chrX,antisense,1,0,0
ENSG00000197021.8,ENSG00000197021,CXorf40B,chrX,protein_coding,0,1,0
ENSG00000013619.13,ENSG00000013619,MAMLD1,chrX,protein_coding,1,1,0
ENSG00000160131.13,ENSG00000160131,VMA21,chrX,protein_coding,1,0,0
ENSG00000130032.15,ENSG00000130032,PRRG3,chrX,protein_coding,1,0,0
ENSG00000268089.2,ENSG00000268089,GABRQ,chrX,protein_coding,0,1,0
ENSG00000183837.9,ENSG00000183837,PNMA3,chrX,protein_coding,1,0,0
ENSG00000189420.8,ENSG00000189420,ZFP92,chrX,protein_coding,1,0,0
